批次,发布日期,规则,规则分类,KP ID,药品,拼音,码序号,医保编码
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,882,XG04BET001A001040906988
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,883,XG04BET001A001040907360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,884,XG04BET001A001041003307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,885,XG04BET001A001041006988
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,886,XG04BET001A001041007360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,887,XG04BET001A001041103307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,888,XG04BET001A001041106988
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,889,XG04BET001A001041107360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,890,XG04BET001A001041203307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,891,XG04BET001A001041207360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,892,XG04BET001A001041303307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,893,XG04BET001A001041307360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,894,XG04BET001A001041403307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,895,XG04BET001A001041407360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,896,XG04BET001A001041503307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,897,XG04BET001A001041507360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,898,XG04BET001A001041603307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,899,XG04BET001A001041607360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,900,XG04BET001A001041703307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,901,XG04BET001A001041707360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,902,XG04BET001A001041803307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,903,XG04BET001A001041807360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,904,XG04BET001A001041903307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,905,XG04BET001A001041907360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,906,XG04BET001A001042003307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,907,XG04BET001A001042007360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,908,XG04BET001A001042103307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,909,XG04BET001A001042107360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,910,XG04BET001A001042203307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,911,XG04BET001A001042207360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,912,XG04BET001A001042303307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,913,XG04BET001A001042307360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,914,XG04BET001A001042403307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,915,XG04BET001A001042407360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,916,XG04BET001A001042503307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,917,XG04BET001A001042507360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,918,XG04BET001A001042607360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,919,XG04BET001A001050104131
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,920,XG04BET001A001050179267
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,921,XG04BET001A001050204131
第一批,2025-05-23,药品区分性别使用,医疗-药品,31628,他达拉非片,tdlfp,922,XG04BET001A001050304131
第一批,2025-05-23,药品区分性别使用,医疗-药品,31454,调经白带丸,tjbdw,1,ZD03AAT0130010100288
第一批,2025-05-23,药品区分性别使用,医疗-药品,31273,痛经宝颗粒,tjbkl,1,ZD01BAT0269010103082
第一批,2025-05-23,药品区分性别使用,医疗-药品,31273,痛经宝颗粒,tjbkl,2,ZD01BAT0269010203082
第一批,2025-05-23,药品区分性别使用,医疗-药品,31273,痛经宝颗粒,tjbkl,3,ZD01BAT0269010303082
第一批,2025-05-23,药品区分性别使用,医疗-药品,31273,痛经宝颗粒,tjbkl,4,ZD01BAT0269020103082
第一批,2025-05-23,药品区分性别使用,医疗-药品,31455,调经补血丸,tjbxw,1,ZD01AAT0131010104875
第一批,2025-05-23,药品区分性别使用,医疗-药品,31455,调经补血丸,tjbxw,2,ZD01AAT0131010105156
第一批,2025-05-23,药品区分性别使用,医疗-药品,31455,调经补血丸,tjbxw,3,ZD01AAT0131010105893
第一批,2025-05-23,药品区分性别使用,医疗-药品,31455,调经补血丸,tjbxw,4,ZD01AAT0131010205156
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,1,ZD03AAT0132010100166
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,2,ZD03AAT0132010102387
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,3,ZD03AAT0132010102392
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,4,ZD03AAT0132010103380
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,5,ZD03AAT0132010202387
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,6,ZD03AAT0132010203380
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,7,ZD03AAT0132010302387
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,8,ZD03AAT0132010303380
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,9,ZD03AAT0132010403380
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,10,ZD03AAT0132010503380
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,11,ZD03AAT0132020102392
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,12,ZD03AAT0132020202392
第一批,2025-05-23,药品区分性别使用,医疗-药品,31456,调经促孕丸,tjcyw,13,ZD03AAT0132050102392
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,1,XV02DDT029A001010100971
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,2,XV02DDT029A001010100983
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,3,XV02DDT029A001010103498
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,4,XV02DDT029A001010104126
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,5,XV02DDT029A001010104199
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,6,XV02DDT029A001010200983
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,7,XV02DDT029A001010204126
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,8,XV02DDT029A001010204199
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,9,XV02DDT029A001010300983
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,10,XV02DDT029A001010304126
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,11,XV02DDT029A001010304199
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,12,XV02DDT029A001010404126
第一批,2025-05-23,药品区分性别使用,医疗-药品,31391,蹄甲多肽片,tjdtp,13,XV02DDT029A017010101789
第一批,2025-05-23,药品区分性别使用,医疗-药品,31307,调经活血胶囊,tjhxjn,1,ZD01BAT0134010104937
第一批,2025-05-23,药品区分性别使用,医疗-药品,31307,调经活血胶囊,tjhxjn,2,ZD01BAT0134010105377
第一批,2025-05-23,药品区分性别使用,医疗-药品,31307,调经活血胶囊,tjhxjn,3,ZD01BAT0134010105383
第一批,2025-05-23,药品区分性别使用,医疗-药品,31307,调经活血胶囊,tjhxjn,4,ZD01BAT0134010105421
第一批,2025-05-23,药品区分性别使用,医疗-药品,31307,调经活血胶囊,tjhxjn,5,ZD01BAT0134010205421
第一批,2025-05-23,药品区分性别使用,医疗-药品,31308,调经活血片,tjhxp,1,ZD01BAT0135010104937
第一批,2025-05-23,药品区分性别使用,医疗-药品,31308,调经活血片,tjhxp,2,ZD01BAT0135010204937
第一批,2025-05-23,药品区分性别使用,医疗-药品,31457,调经化瘀丸,tjhyw,1,ZD01BAT0133010100962
第一批,2025-05-23,药品区分性别使用,医疗-药品,31457,调经化瘀丸,tjhyw,2,ZD01BAT0133010200962
第一批,2025-05-23,药品区分性别使用,医疗-药品,31636,痛经胶囊,tjjn,1,ZD01BAT0270010106982
第一批,2025-05-23,药品区分性别使用,医疗-药品,31636,痛经胶囊,tjjn,2,ZD01BAT0270020106982
第一批,2025-05-23,药品区分性别使用,医疗-药品,31458,调经健胃丸,tjjww,1,ZD03AAT0136010103052
第一批,2025-05-23,药品区分性别使用,医疗-药品,31458,调经健胃丸,tjjww,2,ZD03AAT0136010203052
第一批,2025-05-23,药品区分性别使用,医疗-药品,31458,调经健胃丸,tjjww,3,ZD03AAT0136030103052
第一批,2025-05-23,药品区分性别使用,医疗-药品,31637,痛经口服液,tjkfy,1,ZD01BAT0271010102033
第一批,2025-05-23,药品区分性别使用,医疗-药品,31637,痛经口服液,tjkfy,2,ZD01BAT0271010102135
第一批,2025-05-23,药品区分性别使用,医疗-药品,31637,痛经口服液,tjkfy,3,ZD01BAT0271010202033
第一批,2025-05-23,药品区分性别使用,医疗-药品,31637,痛经口服液,tjkfy,4,ZD01BAT0271010202135
第一批,2025-05-23,药品区分性别使用,医疗-药品,31637,痛经口服液,tjkfy,5,ZD01BAT0271010302135
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,1,ZD01BAT0272010100200
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,2,ZD01BAT0272010101307
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,3,ZD01BAT0272010102596
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,4,ZD01BAT0272010102783
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,5,ZD01BAT0272010103359
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,6,ZD01BAT0272010103491
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,7,ZD01BAT0272010104365
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,8,ZD01BAT0272010104992
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,9,ZD01BAT0272010105677
第一批,2025-05-23,药品区分性别使用,医疗-药品,31638,痛经灵颗粒,tjlkl,10,ZD01BAT0272010203359
第一批,2025-05-23,药品区分性别使用,医疗-药品,31639,痛经宁胶囊,tjnjn,1,ZD01AAT0273010105468
第一批,2025-05-23,药品区分性别使用,医疗-药品,31640,痛经宁口服液,tjnkfy,1,ZD01AAT0275010100371
第一批,2025-05-23,药品区分性别使用,医疗-药品,31640,痛经宁口服液,tjnkfy,2,ZD01AAT0275010200371
第一批,2025-05-23,药品区分性别使用,医疗-药品,31640,痛经宁口服液,tjnkfy,3,ZD01AAT0275010300371
第一批,2025-05-23,药品区分性别使用,医疗-药品,31641,痛经宁糖浆,tjntj,1,ZD01AAT0277010105015
第一批,2025-05-23,药品区分性别使用,医疗-药品,31642,痛经片,tjp,1,ZD01BAT0278010101283
第一批,2025-05-23,药品区分性别使用,医疗-药品,31642,痛经片,tjp,2,ZD01BAT0278010201283
第一批,2025-05-23,药品区分性别使用,医疗-药品,31459,调经祛斑胶囊,tjqbjn,1,ZD01BAT0137010105943
第一批,2025-05-23,药品区分性别使用,医疗-药品,31459,调经祛斑胶囊,tjqbjn,2,ZD01BAT0137010205943
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,1,ZD01BAT0138010100537
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,2,ZD01BAT0138010103047
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,3,ZD01BAT0138010103228
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,4,ZD01BAT0138010103355
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,5,ZD01BAT0138010103360
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,6,ZD01BAT0138010103767
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,7,ZD01BAT0138010105148
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,8,ZD01BAT0138010200537
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,9,ZD01BAT0138010203228
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,10,ZD01BAT0138010203355
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,11,ZD01BAT0138010203767
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,12,ZD01BAT0138010205148
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,13,ZD01BAT0138010405148
第一批,2025-05-23,药品区分性别使用,医疗-药品,31460,调经祛斑片,tjqbp,14,ZD01BAT0138020103228
第一批,2025-05-23,药品区分性别使用,医疗-药品,31461,调经祛斑丸,tjqbw,1,ZD01BAT0139010100011
第一批,2025-05-23,药品区分性别使用,医疗-药品,31643,痛经软膏,tjrg,1,ZD01BAT0279010105493
第一批,2025-05-23,药品区分性别使用,医疗-药品,31635,痛经调理口服液,tjtlkfy,1,ZZ01AAT0280010100545
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,1,ZD01AAT0140010100166
第一批,2025-05-23,药品区分性别使用,医疗-药品,31644,痛经丸,tjw,1,ZD01BAT0281010100365
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,2,ZD01AAT0140010100356
第一批,2025-05-23,药品区分性别使用,医疗-药品,31644,痛经丸,tjw,2,ZD01BAT0281010101844
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,3,ZD01AAT0140010100428
第一批,2025-05-23,药品区分性别使用,医疗-药品,31644,痛经丸,tjw,3,ZD01BAT0281010103596
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,4,ZD01AAT0140010100960
第一批,2025-05-23,药品区分性别使用,医疗-药品,31644,痛经丸,tjw,4,ZD01BAT0281010105150
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,5,ZD01AAT0140010102458
第一批,2025-05-23,药品区分性别使用,医疗-药品,31644,痛经丸,tjw,5,ZD01BAT0281010205150
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,6,ZD01AAT0140010102533
第一批,2025-05-23,药品区分性别使用,医疗-药品,31644,痛经丸,tjw,6,ZD01BAT0281010305150
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,7,ZD01AAT0140010102539
第一批,2025-05-23,药品区分性别使用,医疗-药品,31644,痛经丸,tjw,7,ZD01BAT0281020101844
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,8,ZD01AAT0140010102561
第一批,2025-05-23,药品区分性别使用,医疗-药品,31644,痛经丸,tjw,8,ZD01BAT0281020201844
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,9,ZD01AAT0140010102569
第一批,2025-05-23,药品区分性别使用,医疗-药品,31644,痛经丸,tjw,9,ZD01BAT0281020301844
第一批,2025-05-23,药品区分性别使用,医疗-药品,31462,调经丸,tjw,10,ZD01AAT0140010102661
